,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_32_SGNS_historicalVAD.tsv,0.8872,0.0,0.6438,0.0,0.7473,0.0,0.7594
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_33_SGNS_historicalVAD.tsv,0.8855,0.0,0.6281,0.0,0.7353,0.0,0.7497
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_34_SGNS_historicalVAD.tsv,0.8875,0.0,0.6834,0.0,0.7736,0.0,0.7815
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_35_SGNS_historicalVAD.tsv,0.8995,0.0,0.653,0.0,0.7582,0.0,0.7702
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_36_SGNS_historicalVAD.tsv,0.8864,0.0,0.6547,0.0,0.7369,0.0,0.7593
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_37_SGNS_historicalVAD.tsv,0.8854,0.0,0.6403,0.0,0.7267,0.0,0.7508
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_38_SGNS_historicalVAD.tsv,0.8905,0.0,0.6606,0.0,0.7549,0.0,0.7687
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_39_SGNS_historicalVAD.tsv,0.8917,0.0,0.6547,0.0,0.776,0.0,0.7741
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_3_SGNS_historicalVAD.tsv,0.8854,0.0,0.6573,0.0,0.7238,0.0,0.7555
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_40_SGNS_historicalVAD.tsv,0.8848,0.0,0.6606,0.0,0.7236,0.0,0.7563
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_41_SGNS_historicalVAD.tsv,0.882,0.0,0.6411,0.0,0.7517,0.0,0.7583
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_42_SGNS_historicalVAD.tsv,0.8821,0.0,0.6397,0.0,0.7525,0.0,0.7581
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_43_SGNS_historicalVAD.tsv,0.8904,0.0,0.6531,0.0,0.755,0.0,0.7661
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_44_SGNS_historicalVAD.tsv,0.8858,0.0,0.6583,0.0,0.7258,0.0,0.7566
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_45_SGNS_historicalVAD.tsv,0.89,0.0,0.6578,0.0,0.7556,0.0,0.7678
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_46_SGNS_historicalVAD.tsv,0.8881,0.0,0.6403,0.0,0.7534,0.0,0.7606
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_47_SGNS_historicalVAD.tsv,0.8929,0.0,0.6321,0.0,0.7403,0.0,0.7551
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_48_SGNS_historicalVAD.tsv,0.8739,0.0,0.6344,0.0,0.7396,0.0,0.7493
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_49_SGNS_historicalVAD.tsv,0.8897,0.0,0.6493,0.0,0.739,0.0,0.7593
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_4_SGNS_historicalVAD.tsv,0.881,0.0,0.6486,0.0,0.7452,0.0,0.7583
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_50_SGNS_historicalVAD.tsv,0.8887,0.0,0.6489,0.0,0.7715,0.0,0.7697
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_5_SGNS_historicalVAD.tsv,0.8835,0.0,0.6344,0.0,0.7511,0.0,0.7563
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_6_SGNS_historicalVAD.tsv,0.8835,0.0,0.6462,0.0,0.7183,0.0,0.7493
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_7_SGNS_historicalVAD.tsv,0.8956,0.0,0.6349,0.0,0.7827,0.0,0.7711
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_8_SGNS_historicalVAD.tsv,0.8912,0.0,0.6678,0.0,0.7585,0.0,0.7725
HistoricalVAD\SGNS_LinearRegression\NRC_VAD7000\NRC_VAD_7000_9_SGNS_historicalVAD.tsv,0.8902,0.0,0.6607,0.0,0.7514,0.0,0.7674
Mean,0.8875159999999999,0.0,0.64884,0.0,0.7437719999999999,0.0,0.760044
