,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_34_SGNS_historicalVAD.tsv,0.8873,0.0,0.6482,0.0,0.7555,0.0,0.7637
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_35_SGNS_historicalVAD.tsv,0.8924,0.0,0.6694,0.0,0.7368,0.0,0.7662
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_36_SGNS_historicalVAD.tsv,0.8947,0.0,0.6342,0.0,0.7616,0.0,0.7635
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_37_SGNS_historicalVAD.tsv,0.8805,0.0,0.659,0.0,0.7436,0.0,0.761
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_38_SGNS_historicalVAD.tsv,0.8932,0.0,0.6364,0.0,0.7114,0.0,0.747
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_39_SGNS_historicalVAD.tsv,0.8796,0.0,0.6107,0.0,0.7322,0.0,0.7408
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_3_SGNS_historicalVAD.tsv,0.8788,0.0,0.633,0.0,0.709,0.0,0.7402
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_40_SGNS_historicalVAD.tsv,0.8841,0.0,0.6676,0.0,0.7427,0.0,0.7648
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_41_SGNS_historicalVAD.tsv,0.9,0.0,0.6792,0.0,0.7429,0.0,0.774
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_42_SGNS_historicalVAD.tsv,0.8889,0.0,0.6738,0.0,0.7656,0.0,0.7761
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_43_SGNS_historicalVAD.tsv,0.8899,0.0,0.6423,0.0,0.7306,0.0,0.7543
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_44_SGNS_historicalVAD.tsv,0.8858,0.0,0.6173,0.0,0.747,0.0,0.75
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_45_SGNS_historicalVAD.tsv,0.8894,0.0,0.6549,0.0,0.7561,0.0,0.7668
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_46_SGNS_historicalVAD.tsv,0.8871,0.0,0.6433,0.0,0.7421,0.0,0.7575
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_47_SGNS_historicalVAD.tsv,0.8859,0.0,0.6289,0.0,0.7216,0.0,0.7455
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_48_SGNS_historicalVAD.tsv,0.8733,0.0,0.6708,0.0,0.7493,0.0,0.7645
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_49_SGNS_historicalVAD.tsv,0.88,0.0,0.6555,0.0,0.7225,0.0,0.7527
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_4_SGNS_historicalVAD.tsv,0.8891,0.0,0.6868,0.0,0.7528,0.0,0.7762
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_50_SGNS_historicalVAD.tsv,0.8873,0.0,0.6567,0.0,0.7501,0.0,0.7647
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_5_SGNS_historicalVAD.tsv,0.8739,0.0,0.6436,0.0,0.7335,0.0,0.7503
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_6_SGNS_historicalVAD.tsv,0.8916,0.0,0.6785,0.0,0.7387,0.0,0.7696
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_7_SGNS_historicalVAD.tsv,0.8816,0.0,0.6642,0.0,0.7285,0.0,0.7581
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_8_SGNS_historicalVAD.tsv,0.8923,0.0,0.6401,0.0,0.7484,0.0,0.7603
HistoricalVAD\SGNS_LinearRegression\NRC_VAD6000\NRC_VAD_6000_9_SGNS_historicalVAD.tsv,0.8816,0.0,0.6456,0.0,0.7018,0.0,0.743
Mean,0.886328,0.0,0.6502040000000001,0.0,0.7410039999999998,0.0,0.75918
