,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_38_SGNS_historicalVAD.tsv,0.7846,0.0,0.6311,0.0,0.5392,0.0004,0.6516
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_39_SGNS_historicalVAD.tsv,0.7826,0.0,0.6312,0.0,0.5218,0.0007,0.6452
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_3_SGNS_historicalVAD.tsv,0.7867,0.0,0.635,0.0,0.5444,0.0003,0.6554
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_40_SGNS_historicalVAD.tsv,0.7833,0.0,0.631,0.0,0.5295,0.0005,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_41_SGNS_historicalVAD.tsv,0.7887,0.0,0.6335,0.0,0.5305,0.0005,0.6509
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_42_SGNS_historicalVAD.tsv,0.7889,0.0,0.6314,0.0,0.5336,0.0005,0.6513
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_43_SGNS_historicalVAD.tsv,0.7854,0.0,0.6265,0.0,0.5388,0.0004,0.6502
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_44_SGNS_historicalVAD.tsv,0.7867,0.0,0.6283,0.0,0.5304,0.0005,0.6485
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_45_SGNS_historicalVAD.tsv,0.7928,0.0,0.6304,0.0,0.5361,0.0004,0.6531
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_46_SGNS_historicalVAD.tsv,0.7874,0.0,0.6337,0.0,0.5332,0.0005,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_47_SGNS_historicalVAD.tsv,0.7891,0.0,0.6298,0.0,0.5335,0.0005,0.6508
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_48_SGNS_historicalVAD.tsv,0.7889,0.0,0.6306,0.0,0.5396,0.0004,0.653
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_49_SGNS_historicalVAD.tsv,0.7873,0.0,0.6325,0.0,0.5382,0.0004,0.6527
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_4_SGNS_historicalVAD.tsv,0.7791,0.0,0.6332,0.0,0.5315,0.0005,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_50_SGNS_historicalVAD.tsv,0.7829,0.0,0.6313,0.0,0.5295,0.0005,0.6479
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_5_SGNS_historicalVAD.tsv,0.7795,0.0,0.6288,0.0,0.5303,0.0005,0.6462
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_6_SGNS_historicalVAD.tsv,0.7883,0.0,0.6327,0.0,0.5355,0.0004,0.6522
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_7_SGNS_historicalVAD.tsv,0.7809,0.0,0.6314,0.0,0.5303,0.0005,0.6476
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_8_SGNS_historicalVAD.tsv,0.7852,0.0,0.6328,0.0,0.5333,0.0005,0.6504
HistoricalVAD\SGNS_PaRaSim\NRC_VAD8000\NRC_VAD_8000_9_SGNS_historicalVAD.tsv,0.7861,0.0,0.6293,0.0,0.5315,0.0005,0.649
Mean,0.786332,0.0,0.6315620000000001,0.0,0.534614,0.000456,0.6508400000000001
