,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_27_SGNS_historicalVAD.tsv,0.7871,0.0,0.6338,0.0,0.5344,0.0005,0.6518
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_28_SGNS_historicalVAD.tsv,0.7869,0.0,0.632,0.0,0.5347,0.0005,0.6512
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_29_SGNS_historicalVAD.tsv,0.7843,0.0,0.6324,0.0,0.5356,0.0004,0.6508
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_2_SGNS_historicalVAD.tsv,0.7891,0.0,0.6336,0.0,0.5349,0.0005,0.6525
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_30_SGNS_historicalVAD.tsv,0.7858,0.0,0.6309,0.0,0.534,0.0005,0.6502
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_31_SGNS_historicalVAD.tsv,0.7859,0.0,0.6302,0.0,0.5359,0.0004,0.6507
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_32_SGNS_historicalVAD.tsv,0.787,0.0,0.632,0.0,0.5321,0.0005,0.6504
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_33_SGNS_historicalVAD.tsv,0.7877,0.0,0.6342,0.0,0.5324,0.0005,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_34_SGNS_historicalVAD.tsv,0.7866,0.0,0.6316,0.0,0.5374,0.0004,0.6519
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_35_SGNS_historicalVAD.tsv,0.7866,0.0,0.6299,0.0,0.5363,0.0004,0.6509
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_36_SGNS_historicalVAD.tsv,0.7897,0.0,0.6312,0.0,0.5355,0.0004,0.6521
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_37_SGNS_historicalVAD.tsv,0.7847,0.0,0.6303,0.0,0.533,0.0005,0.6493
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_38_SGNS_historicalVAD.tsv,0.7884,0.0,0.6295,0.0,0.5364,0.0004,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_39_SGNS_historicalVAD.tsv,0.7849,0.0,0.6318,0.0,0.5362,0.0004,0.651
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_3_SGNS_historicalVAD.tsv,0.7881,0.0,0.6296,0.0,0.5316,0.0005,0.6498
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_40_SGNS_historicalVAD.tsv,0.7867,0.0,0.6328,0.0,0.5356,0.0004,0.6517
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_41_SGNS_historicalVAD.tsv,0.7876,0.0,0.631,0.0,0.5368,0.0004,0.6518
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_42_SGNS_historicalVAD.tsv,0.7878,0.0,0.6319,0.0,0.5399,0.0004,0.6532
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_43_SGNS_historicalVAD.tsv,0.7862,0.0,0.6295,0.0,0.5348,0.0005,0.6501
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_44_SGNS_historicalVAD.tsv,0.7886,0.0,0.6311,0.0,0.5363,0.0004,0.652
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_45_SGNS_historicalVAD.tsv,0.7865,0.0,0.633,0.0,0.534,0.0005,0.6512
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_46_SGNS_historicalVAD.tsv,0.7868,0.0,0.6315,0.0,0.5369,0.0004,0.6517
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_47_SGNS_historicalVAD.tsv,0.7895,0.0,0.6305,0.0,0.5342,0.0005,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_48_SGNS_historicalVAD.tsv,0.7861,0.0,0.6299,0.0,0.5397,0.0004,0.6519
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_49_SGNS_historicalVAD.tsv,0.7856,0.0,0.632,0.0,0.5325,0.0005,0.6501
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_4_SGNS_historicalVAD.tsv,0.7833,0.0,0.6305,0.0,0.538,0.0004,0.6506
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_50_SGNS_historicalVAD.tsv,0.7867,0.0,0.6323,0.0,0.5348,0.0005,0.6513
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_5_SGNS_historicalVAD.tsv,0.7888,0.0,0.6335,0.0,0.5352,0.0004,0.6525
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_6_SGNS_historicalVAD.tsv,0.7857,0.0,0.6301,0.0,0.5384,0.0004,0.6514
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_7_SGNS_historicalVAD.tsv,0.7883,0.0,0.6319,0.0,0.5297,0.0005,0.65
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_8_SGNS_historicalVAD.tsv,0.785,0.0,0.6296,0.0,0.5314,0.0005,0.6487
HistoricalVAD\SGNS_PaRaSim\NRC_VAD10000\NRC_VAD_10000_9_SGNS_historicalVAD.tsv,0.7841,0.0,0.6304,0.0,0.5333,0.0005,0.6493
Mean,0.7868259999999999,0.0,0.631808,0.0,0.535296,0.00044600000000000005,0.651316
