,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_21_SGNS_historicalVAD.tsv,0.9016,0.0,0.6466,0.0,0.7116,0.0,0.7533
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_22_SGNS_historicalVAD.tsv,0.898,0.0,0.6397,0.0,0.7483,0.0,0.762
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_23_SGNS_historicalVAD.tsv,0.892,0.0,0.6728,0.0,0.7549,0.0,0.7732
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_24_SGNS_historicalVAD.tsv,0.9001,0.0,0.6416,0.0,0.7686,0.0,0.7701
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_25_SGNS_historicalVAD.tsv,0.8843,0.0,0.6406,0.0,0.7387,0.0,0.7546
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_26_SGNS_historicalVAD.tsv,0.8831,0.0,0.6632,0.0,0.7682,0.0,0.7715
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_27_SGNS_historicalVAD.tsv,0.8899,0.0,0.6863,0.0,0.7148,0.0,0.7637
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_28_SGNS_historicalVAD.tsv,0.909,0.0,0.6586,0.0,0.7343,0.0,0.7673
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_29_SGNS_historicalVAD.tsv,0.9039,0.0,0.6577,0.0,0.7707,0.0,0.7774
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_2_SGNS_historicalVAD.tsv,0.8747,0.0,0.6068,0.0,0.7274,0.0,0.7363
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_30_SGNS_historicalVAD.tsv,0.8836,0.0,0.6352,0.0,0.6984,0.0,0.7391
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_31_SGNS_historicalVAD.tsv,0.8934,0.0,0.638,0.0,0.7713,0.0,0.7676
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_32_SGNS_historicalVAD.tsv,0.8821,0.0,0.6151,0.0,0.7414,0.0,0.7462
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_33_SGNS_historicalVAD.tsv,0.8953,0.0,0.6681,0.0,0.7639,0.0,0.7757
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_34_SGNS_historicalVAD.tsv,0.8816,0.0,0.6617,0.0,0.697,0.0,0.7468
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_35_SGNS_historicalVAD.tsv,0.889,0.0,0.693,0.0,0.7755,0.0,0.7858
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_36_SGNS_historicalVAD.tsv,0.8746,0.0,0.5886,0.0001,0.728,0.0,0.7304
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_37_SGNS_historicalVAD.tsv,0.8929,0.0,0.6116,0.0,0.7681,0.0,0.7576
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_38_SGNS_historicalVAD.tsv,0.8862,0.0,0.6221,0.0,0.7403,0.0,0.7495
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_39_SGNS_historicalVAD.tsv,0.89,0.0,0.6528,0.0,0.7317,0.0,0.7582
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_3_SGNS_historicalVAD.tsv,0.9048,0.0,0.6504,0.0,0.764,0.0,0.773
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_40_SGNS_historicalVAD.tsv,0.8858,0.0,0.6756,0.0,0.7444,0.0,0.7686
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_41_SGNS_historicalVAD.tsv,0.8835,0.0,0.6534,0.0,0.7494,0.0,0.7621
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_42_SGNS_historicalVAD.tsv,0.8912,0.0,0.6639,0.0,0.7813,0.0,0.7788
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_43_SGNS_historicalVAD.tsv,0.8894,0.0,0.6726,0.0,0.7355,0.0,0.7658
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_44_SGNS_historicalVAD.tsv,0.891,0.0,0.6316,0.0,0.7549,0.0,0.7592
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_45_SGNS_historicalVAD.tsv,0.8751,0.0,0.6286,0.0,0.7118,0.0,0.7385
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_46_SGNS_historicalVAD.tsv,0.8824,0.0,0.6646,0.0,0.7263,0.0,0.7578
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_47_SGNS_historicalVAD.tsv,0.8869,0.0,0.6844,0.0,0.7391,0.0,0.7701
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_48_SGNS_historicalVAD.tsv,0.8854,0.0,0.6382,0.0,0.7305,0.0,0.7514
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_49_SGNS_historicalVAD.tsv,0.896,0.0,0.6355,0.0,0.7702,0.0,0.7672
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_4_SGNS_historicalVAD.tsv,0.8926,0.0,0.6153,0.0,0.6882,0.0,0.732
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_50_SGNS_historicalVAD.tsv,0.8901,0.0,0.6261,0.0,0.7365,0.0,0.7509
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_5_SGNS_historicalVAD.tsv,0.8769,0.0,0.6483,0.0,0.7473,0.0,0.7575
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_6_SGNS_historicalVAD.tsv,0.8826,0.0,0.5741,0.0001,0.7074,0.0,0.7214
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_7_SGNS_historicalVAD.tsv,0.8735,0.0,0.6617,0.0,0.7271,0.0,0.7541
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_8_SGNS_historicalVAD.tsv,0.8777,0.0,0.6469,0.0,0.6847,0.0,0.7364
HistoricalVAD\SGNS_LinearRegression\NRC_VAD4000\NRC_VAD_4000_9_SGNS_historicalVAD.tsv,0.8893,0.0,0.6439,0.0,0.7576,0.0,0.7636
Mean,0.8882059999999998,0.0,0.647736,4e-06,0.735508,0.0,0.757152
