,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_47_SGNS_historicalVAD.tsv,0.7677,0.0,0.641,0.0,0.5165,0.0008,0.6417
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_48_SGNS_historicalVAD.tsv,0.7943,0.0,0.6462,0.0,0.5233,0.0006,0.6546
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_49_SGNS_historicalVAD.tsv,0.7723,0.0,0.6308,0.0,0.5037,0.0011,0.6356
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_4_SGNS_historicalVAD.tsv,0.7731,0.0,0.6264,0.0,0.5222,0.0006,0.6406
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_50_SGNS_historicalVAD.tsv,0.7816,0.0,0.6385,0.0,0.5446,0.0003,0.6549
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_5_SGNS_historicalVAD.tsv,0.7753,0.0,0.6163,0.0,0.5242,0.0006,0.6386
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_6_SGNS_historicalVAD.tsv,0.7896,0.0,0.6244,0.0,0.509,0.0009,0.641
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_7_SGNS_historicalVAD.tsv,0.7876,0.0,0.6362,0.0,0.5337,0.0005,0.6525
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_8_SGNS_historicalVAD.tsv,0.7716,0.0,0.6274,0.0,0.5511,0.0003,0.65
HistoricalVAD\SGNS_PaRaSim\NRC_VAD2000\NRC_VAD_2000_9_SGNS_historicalVAD.tsv,0.7702,0.0,0.6358,0.0,0.5283,0.0005,0.6448
Mean,0.7824320000000001,0.0,0.630956,0.0,0.5300980000000001,0.000562,0.64783
