,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_20_FastText_historicalVAD.tsv,0.8741,0.0,0.6161,0.0,0.7199,0.0,0.7367
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_21_FastText_historicalVAD.tsv,0.8521,0.0,0.68,0.0,0.74,0.0,0.7574
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_22_FastText_historicalVAD.tsv,0.8675,0.0,0.6668,0.0,0.7618,0.0,0.7653
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_23_FastText_historicalVAD.tsv,0.8708,0.0,0.6654,0.0,0.7283,0.0,0.7548
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_24_FastText_historicalVAD.tsv,0.8717,0.0,0.6257,0.0,0.7361,0.0,0.7445
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_25_FastText_historicalVAD.tsv,0.861,0.0,0.6466,0.0,0.7623,0.0,0.7566
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_26_FastText_historicalVAD.tsv,0.8827,0.0,0.6612,0.0,0.7077,0.0,0.7505
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_27_FastText_historicalVAD.tsv,0.8555,0.0,0.685,0.0,0.7474,0.0,0.7626
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_28_FastText_historicalVAD.tsv,0.858,0.0,0.6872,0.0,0.7095,0.0,0.7516
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_29_FastText_historicalVAD.tsv,0.8652,0.0,0.6694,0.0,0.7506,0.0,0.7617
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_2_FastText_historicalVAD.tsv,0.8489,0.0,0.6279,0.0,0.7384,0.0,0.7384
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_30_FastText_historicalVAD.tsv,0.8782,0.0,0.6728,0.0,0.7399,0.0,0.7636
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_31_FastText_historicalVAD.tsv,0.8837,0.0,0.6723,0.0,0.7576,0.0,0.7712
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_32_FastText_historicalVAD.tsv,0.8733,0.0,0.6759,0.0,0.7115,0.0,0.7536
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_33_FastText_historicalVAD.tsv,0.8771,0.0,0.6939,0.0,0.7856,0.0,0.7855
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_34_FastText_historicalVAD.tsv,0.8814,0.0,0.6858,0.0,0.7633,0.0,0.7768
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_35_FastText_historicalVAD.tsv,0.8865,0.0,0.6852,0.0,0.7402,0.0,0.7706
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_36_FastText_historicalVAD.tsv,0.8739,0.0,0.6742,0.0,0.7479,0.0,0.7653
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_37_FastText_historicalVAD.tsv,0.8629,0.0,0.6607,0.0,0.7555,0.0,0.7597
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_38_FastText_historicalVAD.tsv,0.8742,0.0,0.6699,0.0,0.7254,0.0,0.7565
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_39_FastText_historicalVAD.tsv,0.8357,0.0,0.6653,0.0,0.688,0.0,0.7297
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_3_FastText_historicalVAD.tsv,0.8838,0.0,0.656,0.0,0.7307,0.0,0.7568
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_40_FastText_historicalVAD.tsv,0.8601,0.0,0.6668,0.0,0.7474,0.0,0.7581
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_41_FastText_historicalVAD.tsv,0.8691,0.0,0.6521,0.0,0.7462,0.0,0.7558
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_42_FastText_historicalVAD.tsv,0.8583,0.0,0.6516,0.0,0.7267,0.0,0.7455
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_43_FastText_historicalVAD.tsv,0.861,0.0,0.6619,0.0,0.7362,0.0,0.753
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_44_FastText_historicalVAD.tsv,0.861,0.0,0.6515,0.0,0.7186,0.0,0.7437
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_45_FastText_historicalVAD.tsv,0.8777,0.0,0.6599,0.0,0.7359,0.0,0.7578
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_46_FastText_historicalVAD.tsv,0.8681,0.0,0.6861,0.0,0.7095,0.0,0.7546
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_47_FastText_historicalVAD.tsv,0.8366,0.0,0.6472,0.0,0.7324,0.0,0.7387
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_48_FastText_historicalVAD.tsv,0.8621,0.0,0.6791,0.0,0.7677,0.0,0.7697
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_49_FastText_historicalVAD.tsv,0.8673,0.0,0.6551,0.0,0.7431,0.0,0.7552
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_4_FastText_historicalVAD.tsv,0.8599,0.0,0.6774,0.0,0.7501,0.0,0.7624
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_50_FastText_historicalVAD.tsv,0.853,0.0,0.6259,0.0,0.7494,0.0,0.7428
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_5_FastText_historicalVAD.tsv,0.867,0.0,0.6867,0.0,0.7826,0.0,0.7788
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_6_FastText_historicalVAD.tsv,0.8546,0.0,0.6812,0.0,0.7526,0.0,0.7628
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_7_FastText_historicalVAD.tsv,0.8604,0.0,0.6772,0.0,0.7211,0.0,0.7529
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_8_FastText_historicalVAD.tsv,0.8707,0.0,0.6539,0.0,0.7375,0.0,0.7541
HistoricalVAD\FastText_LinearRegression\NRC_VAD5000\NRC_VAD_5000_9_FastText_historicalVAD.tsv,0.8744,0.0,0.6541,0.0,0.699,0.0,0.7425
Mean,0.86558,0.0,0.6655379999999999,0.0,0.7342779999999999,0.0,0.7551260000000001
