,r_V,p_value_V,r_A,p_value_A,r_D,p_value_D,single_mean
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_2_FastText_historicalVAD.tsv,0.8332,0.0,0.6433,0.0,0.7136,0.0,0.73
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_30_FastText_historicalVAD.tsv,0.8271,0.0,0.7082,0.0,0.6669,0.0,0.7341
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_31_FastText_historicalVAD.tsv,0.8615,0.0,0.6589,0.0,0.7127,0.0,0.7443
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_32_FastText_historicalVAD.tsv,0.8257,0.0,0.6536,0.0,0.7559,0.0,0.7451
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_33_FastText_historicalVAD.tsv,0.8703,0.0,0.6797,0.0,0.7364,0.0,0.7621
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_34_FastText_historicalVAD.tsv,0.8647,0.0,0.6339,0.0,0.7429,0.0,0.7472
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_35_FastText_historicalVAD.tsv,0.8679,0.0,0.6326,0.0,0.748,0.0,0.7495
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_36_FastText_historicalVAD.tsv,0.8653,0.0,0.6037,0.0,0.7356,0.0,0.7349
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_37_FastText_historicalVAD.tsv,0.8726,0.0,0.6644,0.0,0.7079,0.0,0.7483
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_38_FastText_historicalVAD.tsv,0.8722,0.0,0.6869,0.0,0.6886,0.0,0.7492
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_39_FastText_historicalVAD.tsv,0.8588,0.0,0.6859,0.0,0.7009,0.0,0.7485
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_3_FastText_historicalVAD.tsv,0.8172,0.0,0.6658,0.0,0.7169,0.0,0.7333
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_40_FastText_historicalVAD.tsv,0.8511,0.0,0.6417,0.0,0.7168,0.0,0.7365
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_41_FastText_historicalVAD.tsv,0.8504,0.0,0.6926,0.0,0.6578,0.0,0.7336
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_42_FastText_historicalVAD.tsv,0.8265,0.0,0.6677,0.0,0.7353,0.0,0.7432
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_43_FastText_historicalVAD.tsv,0.8721,0.0,0.6395,0.0,0.6944,0.0,0.7353
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_44_FastText_historicalVAD.tsv,0.8596,0.0,0.707,0.0,0.6904,0.0,0.7523
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_45_FastText_historicalVAD.tsv,0.8708,0.0,0.6934,0.0,0.738,0.0,0.7674
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_46_FastText_historicalVAD.tsv,0.8452,0.0,0.5428,0.0004,0.6601,0.0,0.6827
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_47_FastText_historicalVAD.tsv,0.8573,0.0,0.6555,0.0,0.6717,0.0,0.7282
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_48_FastText_historicalVAD.tsv,0.851,0.0,0.6702,0.0,0.7807,0.0,0.7673
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_49_FastText_historicalVAD.tsv,0.8414,0.0,0.6139,0.0,0.702,0.0,0.7191
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_4_FastText_historicalVAD.tsv,0.8624,0.0,0.6661,0.0,0.7005,0.0,0.743
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_50_FastText_historicalVAD.tsv,0.8511,0.0,0.6524,0.0,0.7044,0.0,0.736
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_5_FastText_historicalVAD.tsv,0.8327,0.0,0.6142,0.0,0.6608,0.0,0.7026
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_6_FastText_historicalVAD.tsv,0.8563,0.0,0.591,0.0001,0.7389,0.0,0.7287
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_7_FastText_historicalVAD.tsv,0.86,0.0,0.6659,0.0,0.7287,0.0,0.7516
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_8_FastText_historicalVAD.tsv,0.867,0.0,0.622,0.0,0.743,0.0,0.744
HistoricalVAD\FastText_LinearRegression\NRC_VAD3000\NRC_VAD_3000_9_FastText_historicalVAD.tsv,0.8468,0.0,0.6447,0.0,0.7366,0.0,0.7427
Mean,0.84937,0.0,0.6494580000000001,1.6e-05,0.7093960000000001,0.0,0.7360740000000001
